date,Qobs_mm,Qsim_mm
1992-08-23,0.2592,0.899359803323177
1992-08-24,0.2292,0.846429698217409
1992-08-25,0.1992,0.42893862060998
1992-08-26,0.1992,0.550551644772361
1992-08-27,0.4896,0.570925731713309
1992-08-28,0.5352,0.670505931029179
1992-08-29,0.3672,0.785093203492047
1992-08-30,0.3288,0.697296123496257
1992-08-31,0.2592,0.311341956727736
1992-09-01,0.2592,0.47243203325846
1992-09-02,0.2292,0.751688669361165
1992-09-03,0.1992,0.466629239158796
1992-09-04,0.2292,0.467102318361706
1992-09-05,0.2292,0.955187870720928
1992-09-06,0.4056,0.407679229469913
1992-09-07,0.2592,0.528922693843341
1992-09-08,0.4464,0.839585884270693
1992-09-09,0.6792,0.54347263826185
1992-09-10,0.6792,0.536157793427988
1992-09-11,0.5808,0.603962955814333
1992-09-12,0.4464,0.789032739704022
1992-09-13,0.5352,0.81515964851641
1992-09-14,0.4464,1.09999100687143
1992-09-15,0.2928,0.889009354072211
1992-09-16,0.2928,1.04540396701059
1992-09-17,0.2928,0.878670866043338
1992-09-18,0.2592,0.917798587805185
1992-09-19,0.2292,0.63181155700253
1992-09-20,0.2292,0.655676609639804
1992-09-21,0.4056,0.621297240286111
1992-09-22,1.212,0.809888092272775
1992-09-23,0.5808,0.977534936092459
1992-09-24,0.4464,0.524501953761821
1992-09-25,0.4056,0.600667387517604
1992-09-26,0.3288,0.49328609934036
1992-09-27,0.2928,0.575201951646686
1992-09-28,0.2928,0.897123581854345
1992-09-29,0.2928,0.757032835709795
1992-09-30,0.2592,0.727285354839921
1992-10-01,0.2592,0.830246955306228
1992-10-02,0.2292,0.925199941532793
1992-10-03,0.2292,0.65224400737169
1992-10-04,0.2292,0.815935974219844
1992-10-05,0.2292,0.650263365207963
1992-10-06,0.2292,0.608047039875851
1992-10-07,0.2592,0.702199402060543
1992-10-08,0.4056,1.00612074439861
1992-10-09,0.4056,0.385876210448526
1992-10-10,0.5808,0.706162587220291
1992-10-11,1.416,1.3184592040346
1992-10-12,4.104,7.02889420608083
1992-10-13,5.352,5.30436858490203
1992-10-14,3.648,4.3128871726652
1992-10-15,2.904,3.35395603868049
1992-10-16,2.232,2.49096522769302
1992-10-17,6.624,7.90156939956178
1992-10-18,3.984,6.84063843573286
1992-10-19,3.528,4.65477303769156
1992-10-20,3,3.30608972727454
1992-10-21,2.784,4.54250883938059
1992-10-22,2.592,3.14186096171149
1992-10-23,2.496,3.07592353812654
1992-10-24,2.316,3.30416531774682
1992-10-25,3.312,3.61832127912658
1992-10-26,3.096,3.88658907752893
1992-10-27,2.688,2.63795733698549
1992-10-28,2.316,2.50770738777935
1992-10-29,2.052,2.17573366742901
1992-10-30,1.884,1.68990419619576
1992-10-31,1.644,2.8487951610305
1992-11-01,1.5,1.37251267831763
1992-11-02,1.416,1.36209770409831
1992-11-03,1.284,1.86800215992828
1992-11-04,1.1472,1.19846174882233
1992-11-05,1.0824,1.51526936209459
1992-11-06,1.1472,1.03725011587812
1992-11-07,1.1472,1.20075937198233
1992-11-08,1.5,1.48063260071642
1992-11-09,4.368,3.6127873224934
1992-11-10,3.984,3.88217214964631
1992-11-11,3.192,2.8522196763885
1992-11-12,3.192,4.13943417030307
1992-11-13,2.4,2.34576770228606
1992-11-14,2.232,2.29631523034968
1992-11-15,2.316,1.98337361964585
1992-11-16,2.052,2.27184331802591
1992-11-17,1.644,1.16070827454402
1992-11-18,1.728,0.877599804014754
1992-11-19,1.884,3.14278200693118
1992-11-20,1.644,2.08001675525332
1992-11-21,1.5,1.84142290603036
1992-11-22,1.284,0.777319355304819
1992-11-23,1.212,1.5034851738021
1992-11-24,1.1472,1.36903384144207
1992-11-25,0.9,0.927279453933391
1992-11-26,1.8,2.3157148534338
1992-11-27,1.728,2.39088143710618
1992-11-28,1.5,1.52833066896993
1992-11-29,1.5,2.54272792148993
1992-11-30,1.416,1.89644581789102
1992-12-01,1.344,1.9077212551613
1992-12-02,1.416,1.37580321320812
1992-12-03,1.5,1.52496295391764
1992-12-04,1.5,1.25494992431833
1992-12-05,1.5,1.7411711661548
1992-12-06,6.24,6.99206140628411
1992-12-07,5.904,6.34011019951094
1992-12-08,4.704,4.17704498504052
1992-12-09,3.864,3.83196372745802
1992-12-10,2.688,4.6014117290941
1992-12-11,2.316,1.93450886527298
1992-12-12,2.136,2.02939409521804
1992-12-13,1.968,1.4626558362973
1992-12-14,2.592,2.00516588216159
1992-12-15,3.744,3.66320043360114
1992-12-16,4.584,4.37111934446755
1992-12-17,4.344,3.91843298818799
1992-12-18,4.464,3.87404398728936
1992-12-19,4.224,4.22559084671652
1992-12-20,4.104,5.69718149493848
1992-12-21,4.704,4.52268265082902
1992-12-22,5.232,4.00535595492515
1992-12-23,6.936,5.59734705057373
1992-12-24,7.08,4.53829883841426
1992-12-25,6.192,4.26688397867474
1992-12-26,5.64,4.92657453576919
1992-12-27,4.968,4.10166846180125
1992-12-28,4.464,3.53220175213364
1992-12-29,4.104,7.03252060491887
1992-12-30,3,4.84800428994641
1992-12-31,2.052,4.05121033960823
1993-01-01,2.76,3.50857576619943
1993-01-02,3.12,3.14848202576041
1993-01-03,2.928,2.37794675111836
1993-01-04,4.512,3.61285841595769
1993-01-05,6.288,5.84211319315589
1993-01-06,6.048,8.70422493586095
1993-01-07,5.784,7.15623841674022
1993-01-08,4.848,6.33677366807876
1993-01-09,4.416,4.42801458437868
1993-01-10,4.512,3.23165143283302
1993-01-11,4.416,5.0248296857467
1993-01-12,3.6,3.58544324278064
1993-01-13,3.504,3.41389721517115
1993-01-14,3.12,5.60922058721372
1993-01-15,5.496,7.14881562180415
1993-01-16,5.544,5.50286076408895
1993-01-17,6.048,3.97430518605467
1993-01-18,5.784,5.65934743856297
1993-01-19,6.168,8.26491156188547
1993-01-20,14.52,16.7117724937986
1993-01-21,13.2,14.820412509802
1993-01-22,9.216,12.5165895893684
1993-01-23,6.816,6.8650903508116
1993-01-24,5.304,5.11464405374848
1993-01-25,4.632,4.56878447838264
1993-01-26,4.2,5.28423024535144
1993-01-27,3.792,3.72610953561239
1993-01-28,3.12,3.95043234778495
1993-01-29,2.496,1.93687415318471
1993-01-30,2.028,1.55718197237068
1993-01-31,1.884,2.04122847169036
1993-02-01,1.884,2.38550155140627
1993-02-02,1.74,1.65252215648096
1993-02-03,1.476,1.34440673055872
1993-02-04,1.884,0.983216654361681
1993-02-05,1.74,2.00339014208783
1993-02-06,1.812,1.52336211153355
1993-02-07,1.956,2.26780862491347
1993-02-08,1.956,2.91859043657813
1993-02-09,1.812,1.68390558536617
1993-02-10,1.884,2.34840303014371
1993-02-11,1.956,1.97809015731345
1993-02-12,1.74,2.00057244173561
1993-02-13,1.608,1.27023208588341
1993-02-14,1.668,1.94117270360954
1993-02-15,1.668,2.41505964228809
1993-02-16,1.536,2.51019241968826
1993-02-17,1.344,1.05346297907447
1993-02-18,1.404,1.68122010341055
1993-02-19,1.404,1.30086502972811
1993-02-20,1.344,1.60503428292757
1993-02-21,1.1616,1.16724833443194
1993-02-22,1.104,1.09052987349902
1993-02-23,1.1616,1.44273028407912
1993-02-24,1.1616,1.46568119436758
1993-02-25,1.404,1.57906047799513
1993-02-26,1.344,1.58201450505219
1993-02-27,1.104,1.27241933231456
1993-02-28,1.884,2.11854339662079
1993-03-01,2.424,2.60301915334726
1993-03-02,1.956,2.57315791552701
1993-03-03,2.76,3.45151314722751
1993-03-04,3.024,3.86071849033351
1993-03-05,2.496,3.44194991954245
1993-03-06,2.592,3.11577573311469
1993-03-07,2.928,2.96073754583078
1993-03-08,2.856,2.29323174117212
1993-03-09,2.592,2.41344759222325
1993-03-10,2.928,2.48161329662423
1993-03-11,2.928,2.85653906201932
1993-03-12,3.792,3.49853868670415
1993-03-13,4.512,4.51363386270896
1993-03-14,4.512,3.68188683335448
1993-03-15,4.104,3.69702567057443
1993-03-16,3.888,4.45593966044479
1993-03-17,3.888,4.30285714022672
1993-03-18,3.792,3.60453739010448
1993-03-19,3.6,4.8505970961502
1993-03-20,2.928,2.05244088006832
1993-03-21,3.024,3.57596751803858
1993-03-22,2.592,4.00580551556936
1993-03-23,2.592,2.46157008301941
1993-03-24,2.76,3.18818651592852
1993-03-25,2.592,2.3720579044191
1993-03-26,3.024,3.15803521039476
1993-03-27,2.928,3.75815519335075
1993-03-28,2.928,2.45483732374017
1993-03-29,2.76,2.52795959059687
1993-03-30,3.216,3.84961409584853
1993-03-31,4.296,4.99696557219839
1993-04-01,5.928,7.59235990653862
1993-04-02,5.424,7.75297176988852
1993-04-03,5.088,6.45741222731481
1993-04-04,4.512,3.63349591998407
1993-04-05,4.2,4.5801824869742
1993-04-06,3.792,3.60896191831456
1993-04-07,2.856,2.99447813655594
1993-04-08,2.424,3.19019745384509
1993-04-09,2.184,2.45454989534266
1993-04-10,1.956,2.13379550010382
1993-04-11,1.812,1.84715503751982
1993-04-12,1.812,2.0979811745546
1993-04-13,1.608,1.26311317069121
1993-04-14,1.404,1.32886029718447
1993-04-15,1.404,2.19492954326199
1993-04-16,1.344,1.64237387641729
1993-04-17,1.1616,0.962497937002271
1993-04-18,1.104,0.856619624480479
1993-04-19,1.104,0.915328428189641
1993-04-20,1.0488,1.2703611359684
1993-04-21,0.9408,1.09906904472281
1993-04-22,0.888,0.810782951051862
1993-04-23,0.8376,0.803433729716505
1993-04-24,0.7392,0.989385031076093
1993-04-25,0.7392,0.722138165487963
1993-04-26,0.8376,0.867452925509063
1993-04-27,0.8376,0.95964625023354
1993-04-28,0.8376,0.841321989905883
1993-04-29,0.8376,0.734238209166771
1993-04-30,0.8376,0.794765579753187
1993-05-01,0.888,0.714687004925074
1993-05-02,0.9936,1.17110572196475
1993-05-03,2.148,3.13084570599757
1993-05-04,1.344,1.49867742151792
1993-05-05,2.028,2.60114306876615
1993-05-06,2.496,2.23257741150535
1993-05-07,1.956,1.98405913406277
1993-05-08,2.268,2.30291318277987
1993-05-09,1.812,1.33772186774902
1993-05-10,3.024,3.24546261689763
1993-05-11,5.424,6.4084782303621
1993-05-12,6.408,7.96141043217506
1993-05-13,5.784,8.39660013206196
1993-05-14,5.088,3.71759981415581
1993-05-15,3.696,4.51822798554973
1993-05-16,3.312,4.1491390895212
1993-05-17,3.216,3.20661485640358
1993-05-18,2.664,3.24448574559484
1993-05-19,2.268,1.68102109994549
1993-05-20,2.112,2.33780845256453
1993-05-21,2.004,0.973837462351723
1993-05-22,2.904,3.29272163611195
1993-05-23,1.812,2.82232047504585
1993-05-24,1.884,2.89173431268123
1993-05-25,2.112,1.15206955096709
1993-05-26,1.884,2.25674161978136
1993-05-27,2.028,1.95371308840779
1993-05-28,1.884,1.96605665623511
1993-05-29,1.668,1.014867019421
1993-05-30,2.112,2.4381278322087
1993-05-31,1.74,1.6047785197627
1993-06-01,1.476,1.69924701722901
1993-06-02,1.404,1.40640053623079
1993-06-03,1.836,1.49764747537561
1993-06-04,3.6,4.10318637744732
1993-06-05,2.028,2.46541107806538
1993-06-06,1.956,2.08145312485675
1993-06-07,2.112,2.54990898618096
1993-06-08,1.74,1.62974940920045
1993-06-09,1.608,2.31665853807026
1993-06-10,1.536,1.47673212742204
1993-06-11,1.476,1.34366857913209
1993-06-12,1.344,1.82376338523359
1993-06-13,1.1616,1.60495763291998
1993-06-14,0.9936,1.23367199838515
1993-06-15,0.888,0.984565530172287
1993-06-16,0.8376,1.30302425412356
1993-06-17,0.7872,0.645510062882261
1993-06-18,0.7872,1.09486955192197
1993-06-19,0.7872,1.26208432451713
1993-06-20,0.6936,0.743043531332611
1993-06-21,0.6936,0.844139394207841
1993-06-22,0.6936,0.851471085390819
1993-06-23,0.7392,1.04423158715747
1993-06-24,0.6936,0.595034663747871
1993-06-25,0.7872,1.03142654283616
1993-06-26,0.888,0.612304313019952
1993-06-27,1.1616,2.03392283234768
1993-06-28,2.268,2.06889135738917
1993-06-29,2.712,2.63431656608564
1993-06-30,1.536,1.71895179738568
1993-07-01,1.344,1.03726536276158
1993-07-02,1.284,1.2636955803882
1993-07-03,1.344,1.43272749547848
1993-07-04,1.284,1.2399405744555
1993-07-05,1.224,2.11664107474887
1993-07-06,1.0488,0.709294687522589
1993-07-07,0.9936,1.01658835315398
1993-07-08,0.9936,1.39466703336252
1993-07-09,0.7872,0.674282503867439
1993-07-10,0.7392,0.751861049388839
1993-07-11,0.7872,1.33458818809907
1993-07-12,0.8376,0.555521459448197
1993-07-13,0.7872,0.6790599850995
1993-07-14,0.7872,0.616213581737408
1993-07-15,0.7392,0.908066896535862
1993-07-16,0.7392,0.629328078234907
1993-07-17,0.6936,0.821228259313709
1993-07-18,0.9408,0.842686910188696
1993-07-19,0.9936,1.00486416723705
1993-07-20,0.9936,1.28816490887459
1993-07-21,0.9408,1.02180116914595
1993-07-22,0.888,0.578320410545559
1993-07-23,0.7872,0.725711455133198
1993-07-24,0.7872,0.98626876125021
1993-07-25,0.8376,1.39115589264018
1993-07-26,0.888,0.708750587012882
1993-07-27,0.8376,0.831797153602753
1993-07-28,0.7392,0.763292596233057
1993-07-29,0.6936,0.612213949795694
1993-07-30,0.7392,0.553828806405517
1993-07-31,0.648,1.08491268166326
1993-08-01,0.648,0.987004313849849
1993-08-02,0.6936,0.520912884646863
1993-08-03,0.6936,0.463094454925358
1993-08-04,0.648,0.64739986360715
1993-08-05,0.6048,0.731294175581576
1993-08-06,0.6048,0.649697564705927
1993-08-07,1.0272,1.42431261980942
1993-08-08,1.536,1.51781437691775
1993-08-09,1.104,0.87001377570354
1993-08-10,0.9936,1.51682607920503
1993-08-11,0.888,0.88034958292187
1993-08-12,1.1616,1.13731422893494
1993-08-13,0.9936,0.977864820454077
1993-08-14,0.7872,0.839329989788657
1993-08-15,0.7392,0.440816307963547
1993-08-16,0.6936,0.868939663621467
1993-08-17,0.648,0.8224157631103
1993-08-18,0.648,0.806590468565705
1993-08-19,0.6048,0.591452287985506
1993-08-20,0.5616,0.636698093883738
1993-08-21,0.648,0.484513792590348
1993-08-22,0.648,0.749889298966187
1993-08-23,0.6048,0.538269298645398
1993-08-24,0.5616,0.846093985435051
1993-08-25,0.4824,0.521876060263258
1993-08-26,0.4824,0.394535775968794
1993-08-27,0.4824,0.681887251086551
1993-08-28,0.444,0.489947429381473
1993-08-29,0.408,0.479114378209461
1993-08-30,0.408,0.797608720004167
1993-08-31,0.408,0.817106322965585
1993-09-01,0.408,0.53121682977489
1993-09-02,0.444,0.838146737177547
1993-09-03,0.408,0.638664715836667
1993-09-04,0.4824,0.897045144872644
1993-09-05,0.4824,0.601172740821664
1993-09-06,0.4824,0.50318881420167
1993-09-07,0.444,0.713545079591548
1993-09-08,0.444,0.64665039579018
1993-09-09,0.444,0.591712669707051
1993-09-10,0.5208,0.667719587764004
1993-09-11,0.5208,0.824234881735794
1993-09-12,0.5208,0.53119750781973
1993-09-13,0.4824,0.509906248051308
1993-09-14,0.4824,0.646625475882456
1993-09-15,0.4824,0.797801086359093
1993-09-16,0.444,1.00405217264237
1993-09-17,0.408,0.992693632235937
1993-09-18,0.408,0.74309178249786
1993-09-19,0.5208,0.377213368627322
1993-09-20,0.6048,0.829400102189223
1993-09-21,0.984,1.24384291073572
1993-09-22,2.22,1.96302230704439
1993-09-23,5.208,4.75829099931525
1993-09-24,2.112,1.58298515813622
1993-09-25,1.536,1.60782523075445
1993-09-26,1.536,1.64919416656762
1993-09-27,2.184,1.48912372116943
1993-09-28,1.536,1.09265856654032
1993-09-29,1.224,1.3416185907295
1993-09-30,1.1616,0.94719555814288
1993-10-01,1.104,1.07687166071049
1993-10-02,1.104,1.48565480556927
1993-10-03,1.224,1.15725067345871
1993-10-04,1.344,1.45604858839713
1993-10-05,1.224,1.49560441584811
1993-10-06,1.0488,0.834881078899163
1993-10-07,0.9408,1.34154708820259
1993-10-08,0.8376,1.10269970934472
1993-10-09,0.6936,0.999666725256007
1993-10-10,0.6936,0.65928272350396
1993-10-11,0.6936,0.509866674741621
1993-10-12,1.0488,1.24895410991373
1993-10-13,1.1616,1.42032448369655
1993-10-14,1.0488,2.0584169989694
1993-10-15,1.104,1.77022871578041
1993-10-16,1.0488,0.982144987623333
1993-10-17,0.9936,0.814244132230262
1993-10-18,0.9408,1.15112290254417
1993-10-19,0.8376,1.4372251893195
1993-10-20,0.9408,0.738272569592496
1993-10-21,0.9408,0.815191057811233
1993-10-22,1.1616,1.8755628187359
1993-10-23,0.9936,1.64008639180169
1993-10-24,1.0488,1.15529087141614
1993-10-25,0.9936,0.700111262365499
1993-10-26,1.224,1.12448260499939
1993-10-27,1.344,1.88114972834789
1993-10-28,1.344,2.39823776795535
1993-10-29,1.104,1.15468252257974
1993-10-30,1.1616,1.04405863895347
1993-10-31,1.608,1.8202054610714
1993-11-01,1.344,1.46244923083835
1993-11-02,1.476,1.238906015764
1993-11-03,1.476,1.79294590022444
1993-11-04,1.344,1.98733914025419
1993-11-05,1.284,1.35256265547398
1993-11-06,1.224,1.49928404204328
1993-11-07,1.1616,1.29778518739135
1993-11-08,0.9408,1.1068415708096
1993-11-09,0.9408,0.937308210096573
1993-11-10,0.9936,1.4011987122782
1993-11-11,1.0488,1.16593108007612
1993-11-12,1.0488,0.973013696195818
1993-11-13,0.9936,1.21850998977366
1993-11-14,1.0488,1.39397218612253
1993-11-15,0.888,0.915642878164552
1993-11-16,0.8376,0.455014033335244
1993-11-17,1.0488,1.64757587927562
1993-11-18,1.1616,1.01386455843209
1993-11-19,1.104,1.06371645150647
1993-11-20,1.0488,1.64047473024642
1993-11-21,0.9936,0.65382145321762
1993-11-22,0.9936,0.794495076344764
1993-11-23,0.9408,0.821473220062887
1993-11-24,0.9408,0.715093477602071
1993-11-25,0.9408,1.2962645728249
1993-11-26,0.9408,1.34877058680352
1993-11-27,0.9408,1.11759264701591
1993-11-28,1.224,1.1534113138479
1993-11-29,1.476,1.39627381247996
1993-11-30,1.608,1.46801331342459
1993-12-01,3.216,2.96754484287234
1993-12-02,3.984,4.71127300472055
1993-12-03,2.592,3.40450441965612
1993-12-04,2.496,2.34212994307785
1993-12-05,2.76,3.13479216211364
1993-12-06,2.592,1.51253709491726
1993-12-07,3.408,3.64584587866239
1993-12-08,4.632,3.91763578505585
1993-12-09,4.2,5.77972597720791
1993-12-10,4.416,6.20899446961054
1993-12-11,4.848,2.96398258829317
1993-12-12,5.928,7.81129447561157
1993-12-13,5.784,5.28351513190463
1993-12-14,7.344,7.40613083288005
1993-12-15,7.2,9.43192934450547
1993-12-16,6.288,7.82340954865974
1993-12-17,5.784,4.9640661391872
1993-12-18,6.408,7.28009875632272
1993-12-19,6.048,5.66051129745452
1993-12-20,4.968,7.09961230221644
1993-12-21,4.848,3.45709060221564
1993-12-22,4.512,5.79717757775622
1993-12-23,3.888,5.7500104458185
1993-12-24,3.792,2.09418558169236
1993-12-25,3.408,4.19714435602257
1993-12-26,3.12,2.9959161787128
1993-12-27,2.424,2.6152196928232
1993-12-28,2.664,2.61724196285416
1993-12-29,2.76,3.43641752440546
1993-12-30,3.312,4.37061707405273
1993-12-31,2.268,2.75585970119359
1994-01-01,2.904,2.97043314908915
1994-01-02,2.832,2.67873315318092
1994-01-03,2.364,2.39790902180674
1994-01-04,2.544,2.52581562022578
1994-01-05,2.64,2.91555317605763
1994-01-06,8.928,7.65187036652227
1994-01-07,13.2,16.0056665813944
1994-01-08,9.36,7.68625509556646
1994-01-09,7.224,5.26319461098314
1994-01-10,5.952,6.65912176086656
1994-01-11,5.184,6.02923483226386
1994-01-12,4.56,6.16317637056274
1994-01-13,4.224,5.30339749312493
1994-01-14,2.712,3.00594721354886
1994-01-15,2.64,3.28660529221857
1994-01-16,2.424,1.99928659836298
1994-01-17,2.28,1.80782400267626
1994-01-18,2.1,1.6346835387906
1994-01-19,2.0136,2.13769344754046
1994-01-20,1.86,2.2984485122385
1994-01-21,1.776,2.33106751026498
1994-01-22,1.62,2.45109359535257
1994-01-23,1.62,1.84461817656172
1994-01-24,1.62,1.64814914601696
1994-01-25,1.776,1.58460276130102
1994-01-26,1.776,1.98518211962142
1994-01-27,1.932,1.99670895086217
1994-01-28,2.64,2.5587414610834
1994-01-29,2.1936,1.94962513663006
1994-01-30,6.912,5.66543942253107
1994-01-31,8.736,7.20100577900576
1994-02-01,7.224,10.8901137959854
1994-02-02,5.808,6.48656901842764
1994-02-03,5.064,4.78293459391009
1994-02-04,4.56,3.24554501336361
1994-02-05,4.224,4.65089535468035
1994-02-06,3.552,3.29977879037615
1994-02-07,2.64,2.71399252019642
1994-02-08,2.424,2.41863885566762
1994-02-09,2.0136,2.55945721919343
1994-02-10,1.776,1.83355075252011
1994-02-11,1.932,1.94161144598543
1994-02-12,1.86,3.50296078220277
1994-02-13,1.86,2.55246307704951
1994-02-14,1.692,1.8343947718574
1994-02-15,1.776,1.55755571482533
1994-02-16,1.776,2.49298283145697
1994-02-17,1.62,1.35199152473553
1994-02-18,1.5456,1.60378740101593
1994-02-19,1.5456,2.00195978141231
1994-02-20,1.5456,1.46657361121116
1994-02-21,1.5456,1.48258576122497
1994-02-22,1.5456,1.80871304182845
1994-02-23,1.4616,1.58829732547022
1994-02-24,1.32,1.30349728919235
1994-02-25,1.1856,1.1823315444221
1994-02-26,1.056,1.1794707169161
1994-02-27,0.9336,1.09973745687992
1994-02-28,0.9336,1.34831451993976
1994-03-01,0.816,0.773487714117124
1994-03-02,0.9336,1.35572236180709
1994-03-03,1.1184,0.818671296197553
1994-03-04,1.4616,1.30929424550803
1994-03-05,1.62,1.21908905689
1994-03-06,1.392,1.57731283648742
1994-03-07,1.32,1.53732934842832
1994-03-08,1.1856,0.889315545886241
1994-03-09,1.4616,1.55287355920033
1994-03-10,1.4616,1.22545123227197
1994-03-11,1.392,1.65057889875681
1994-03-12,1.32,0.945132713679375
1994-03-13,1.32,1.71486317016362
1994-03-14,1.32,1.37092795368961
1994-03-15,1.32,1.07395867760012
1994-03-16,1.392,1.43206092882238
1994-03-17,3.24,3.18658808690126
1994-03-18,2.64,2.53408127462092
1994-03-19,2.364,1.71680834999406
1994-03-20,2.904,2.64002508841745
1994-03-21,3.312,3.3323093297213
1994-03-22,2.952,2.15128579628592
1994-03-23,2.544,2.87765416047341
1994-03-24,2.352,3.46303662161201
1994-03-25,1.776,2.2608025226949
1994-03-26,1.392,1.20071405982056
1994-03-27,1.392,1.24333553468488
1994-03-28,1.32,1.23584989576983
1994-03-29,1.26,1.53585268314741
1994-03-30,1.392,1.44744687080065
1994-03-31,1.392,1.15816784271597
1994-04-01,1.392,1.00727623487004
1994-04-02,2.424,2.92098170034983
1994-04-03,1.776,1.44211158967841
1994-04-04,1.692,2.00787324443113
1994-04-05,1.776,1.89865431332477
1994-04-06,1.62,2.0318186160845
1994-04-07,1.932,2.65582023782296
1994-04-08,1.86,1.37564421811445
1994-04-09,1.776,2.39855412408374
1994-04-10,1.776,2.20892970803642
1994-04-11,1.4616,1.4227905920269
1994-04-12,1.32,1.37927687898131
1994-04-13,1.32,1.5631075255355
1994-04-14,1.392,1.71971866101228
1994-04-15,1.32,0.908817625221383
1994-04-16,1.32,1.98500763595867
1994-04-17,1.26,0.935428315418654
1994-04-18,1.26,0.792531236036589
1994-04-19,1.26,1.67339690364089
1994-04-20,1.1856,0.858005705515723
1994-04-21,1.1856,1.17803957590013
1994-04-22,1.1856,0.893594484357504
1994-04-23,1.056,0.712786272526332
1994-04-24,0.9336,0.879253098488533
1994-04-25,0.8736,1.07601136263842
1994-04-26,0.816,0.926839609260734
1994-04-27,0.7032,0.635315313409641
1994-04-28,0.7032,0.739206560178119
1994-04-29,0.6,0.629708641798645
1994-04-30,0.6,0.648876121917784
1994-05-01,0.5496,0.55004108754026
1994-05-02,0.5016,0.721333566392271
1994-05-03,0.5016,0.421164536683337
1994-05-04,0.4584,0.661935903646551
1994-05-05,2.28,2.20206688464288
1994-05-06,1.692,1.63569879896827
1994-05-07,1.392,1.73900882710711
1994-05-08,1.392,1.31554987876017
1994-05-09,1.32,1.08742054117487
1994-05-10,1.392,1.0868882955368
1994-05-11,1.32,1.63419723241018
1994-05-12,1.32,0.780296338092378
1994-05-13,1.32,1.25078177607629
1994-05-14,1.32,1.44932847231801
1994-05-15,1.32,0.987951522483492
1994-05-16,1.1856,1.24701717945168
1994-05-17,1.056,1.30776109896087
1994-05-18,0.9336,0.625611154436164
1994-05-19,0.9336,0.788035024191404
1994-05-20,0.816,1.32302155807294
1994-05-21,0.816,0.730047202387183
1994-05-22,0.7032,0.586216555703121
1994-05-23,0.7032,0.601196683639612
1994-05-24,0.6528,0.621932945219844
1994-05-25,0.6528,0.729868232794807
1994-05-26,0.6,0.542898195343139
1994-05-27,0.5496,0.666439432940114
1994-05-28,0.5496,0.732539575149789
1994-05-29,0.5016,0.622266095055238
1994-05-30,0.5016,0.722940763482384
1994-05-31,0.5016,0.582616081338888
1994-06-01,0.4584,0.731953898560356
1994-06-02,0.4128,0.84749477589477
1994-06-03,0.2928,0.710888743492512
1994-06-04,0.2928,0.693795729981357
1994-06-05,0.2928,0.596872574418699
1994-06-06,0.2592,0.667984630407082
1994-06-07,0.2592,0.842331146343936
1994-06-08,0.2592,0.659688073598883
1994-06-09,0.22536,0.367152393865249
1994-06-10,0.22536,0.995135053908467
1994-06-11,0.22536,0.749512860086876
1994-06-12,0.22536,0.865868035736161
1994-06-13,0.1944,0.706104499673626
1994-06-14,0.1944,0.416208020262811
1994-06-15,0.1944,0.541057144951507
1994-06-16,0.22536,0.945152547331854
1994-06-17,0.22536,0.829337373506837
1994-06-18,0.22536,0.875205564685536
1994-06-19,0.22536,0.842126272641397
1994-06-20,0.22536,0.511516475163297
1994-06-21,0.22536,0.535816505159774
1994-06-22,0.22536,0.668509983388704
1994-06-23,0.22536,0.636803603759018
1994-06-24,0.2592,0.641163917615654
1994-06-25,0.2592,1.10144148760479
1994-06-26,0.2592,0.709532565923416
1994-06-27,0.2592,0.781163888138136
1994-06-28,0.22536,0.981305295129276
1994-06-29,0.22536,0.858715856755153
1994-06-30,0.22536,0.629795047030631
1994-07-01,0.2592,0.910197591364911
1994-07-02,0.2592,0.333329564670304
1994-07-03,0.22536,0.435825465103851
1994-07-04,0.22536,0.806296884361617
1994-07-05,0.22536,0.762246390335485
1994-07-06,0.22536,0.647229709298707
1994-07-07,0.22536,0.514711306057311
1994-07-08,0.1944,0.411959097617626
1994-07-09,0.1944,0.624207397788291
1994-07-10,0.1944,0.733104002820365
1994-07-11,0.1644,0.74684186098071
1994-07-12,0.13656,0.773816719224437
1994-07-13,0.11088,0.871337563383556
1994-07-14,0.08784,0.525275135600897
1994-07-15,0.08784,0.690585613824981
1994-07-16,0.08784,0.577268927360655
1994-07-17,0.0672,0.372501235884923
1994-07-18,0.0672,0.650472684393504
1994-07-19,0.04896,0.489393219215678
1994-07-20,0.04896,0.65382611740567
1994-07-21,0.03288,0.531105174560257
1994-07-22,0.03288,0.545603515609345
1994-07-23,0.04896,0.112914999273029
1994-07-24,0.04896,0.524243513191583
1994-07-25,0.04896,0.376527576018535
1994-07-26,0.04896,0.283778297491722
1994-07-27,0.11088,0.835322517935233
1994-07-28,0.11088,0.259178767573333
1994-07-29,0.11088,0.767841256744906
1994-07-30,0.11088,0.476719075449655
1994-07-31,1.62,2.33030316686233
1994-08-01,0.9336,0.661963161558081
1994-08-02,0.6528,0.595234211840342
1994-08-03,0.5496,0.575454923937681
1994-08-04,0.5496,0.841881409732906
1994-08-05,0.5016,0.618230121297212
1994-08-06,0.5016,0.770927041845157
1994-08-07,0.8736,0.853503200900921
1994-08-08,1.1856,1.87867269082449
1994-08-09,1.26,1.49154298501451
1994-08-10,1.1856,1.42446412595242
1994-08-11,1.056,1.37624111311972
1994-08-12,0.9936,0.724302233722722
1994-08-13,0.816,0.855062685019449
